Name,Ticker,Weight,Country,Sector
Hotai Motor Co. Ltd.,None,0.0070845299999999995,Taiwan,Consumer Discretionary
Veeva Systems Inc. Class A,None,0.007083000000000001,None,None
Hoya Corp.,None,0.0070803,None,None
London Stock Exchange Group plc,None,0.0070596,None,None
Vonovia SE,None,0.007053299999999999,None,None
Iron Mountain Inc.,None,0.007046100000000001,None,None
Woolworths Group Ltd.,None,0.007031700000000001,None,None
China Evergrande Group,None,0.00700317,China,Real Estate
DISH Network Corp. Class A,None,0.0069831,None,None
Bank of Montreal,None,0.006967800000000002,None,None
China Telecom Corp. Ltd. Class H,None,0.006967080000000001,China,Communication Services
Banco Santander SA,None,0.0069651,None,None
Chang Hwa Commercial Bank Ltd.,None,0.0069633,Taiwan,Financials
Industries of Qatar Co.,None,0.006954750000000001,Qatar,Industrials
Sumitomo Mitsui Financial Group Inc.,None,0.006949800000000001,None,None
CEZ as,None,0.006927750000000002,Czech Republic,Utilities
Catcher Technology Co. Ltd.,None,0.006925590000000002,Taiwan,Information Technology
Central Pattana Public Co. Ltd.(Alien Mkt),None,0.0069084900000000015,Thailand,Real Estate
Globe Life Inc.,None,0.0068868,None,None
MGM Resorts International,None,0.006873300000000001,None,None
Safran SA,None,0.006855300000000001,None,None
Charoen Pokphand Foods Public Co. Ltd.(Alien Mkt),None,0.006818400000000001,Thailand,Consumer Staples
Textron Inc.,None,0.006792300000000001,None,None
Eicher Motors Limited,None,0.0067886100000000005,India,Consumer Discretionary
Snap-on Inc.,None,0.0067878,None,None
Sasol Limited,None,0.00678294,South Africa,Materials
Kao Corp.,None,0.006777000000000001,None,None
Polymetal International Plc,None,0.006776010000000001,United Kingdom,Materials
Natura & Co Holding SA,None,0.006750450000000001,Brazil,Consumer Staples
UltraTech Cement Limited,None,0.006749370000000001,India,Materials
Mobile TeleSystems PJSC Sponsored ADR,None,0.00674793,Russia,Communication Services
Banco Bradesco S.A.,None,0.006726690000000001,Brazil,Financials
Tingyi (Cayman Islands) Holding Corp.,None,0.006722640000000001,China,Consumer Staples
Spotify Technology SA,None,0.006716700000000002,None,None
China CITIC Bank Corporation Ltd Class H,None,0.0067041900000000005,China,Financials
Cipla Limited,None,0.006698880000000001,India,Health Care
Deutsche Boerse AG,None,0.006697800000000001,None,None
CIMB Group Holdings Bhd,None,0.0066976200000000005,Malaysia,Financials
BIM Birlesik Magazalar A.S.,None,0.006693210000000002,Turkey,Consumer Staples
Raia Drogasil S.A.,None,0.00669015,Brazil,Consumer Staples
Host Hotels & Resorts Inc.,None,0.0066852000000000005,None,None
Ping An Insurance (Group) Company of China Ltd. Class A,None,0.00667908,China,Financials
SAMSUNG SDS CO. LTD.,None,0.006667289999999999,South Korea,Information Technology
Splunk Inc.,None,0.006642,None,None
Abu Dhabi Commercial Bank,None,0.006631199999999999,UAE,Financials
FANUC Corp.,None,0.006628500000000001,None,None
Huazhu Group Ltd. Sponsored ADR,None,0.006617789999999999,China,Consumer Discretionary
GSX Techedu Inc. Sponsored ADR Class A,None,0.006600240000000001,China,Consumer Discretionary
China Unicom (Hong Kong) Limited,None,0.0066000600000000005,China,Communication Services
JOYY Inc. Sponsored ADR Class A,None,0.006597,China,Communication Services
Bancolombia SA Bancolombia Pfd,None,0.00658917,Colombia,Financials
Telefonaktiebolaget LM Ericsson Class B,None,0.006588900000000001,None,None
Alinma Bank,None,0.00658008,Saudi Arabia,Financials
NXP Semiconductors NV,None,0.006577200000000001,None,None
Saudi Arabian Mining Co.,None,0.00656487,Saudi Arabia,Materials
Xinyi Solar Holdings Ltd.,None,0.00655524,None,None
BorgWarner Inc.,None,0.0065529,None,None
Power Grid Corporation of India Limited,None,0.006499530000000001,India,Utilities
PT Unilever Indonesia Tbk,None,0.006498450000000001,Indonesia,Consumer Staples
Rollins Inc.,None,0.0064917,None,None
CoStar Group Inc.,None,0.0064908000000000006,None,None
Far Eastone Telecommunications Co. Ltd.,None,0.006485760000000001,Taiwan,Communication Services
Infineon Technologies AG,None,0.0064746000000000005,None,None
Celltrion Healthcare Co. Ltd.,None,0.006457770000000001,None,None
Postal Savings Bank of China Co. Ltd. Class H,None,0.0064525500000000005,China,Financials
Cabot Oil & Gas Corp.,None,0.0064196999999999995,None,None
Korea Electric Power Corporation,None,0.00641421,South Korea,Utilities
DaVita Inc.,None,0.0064089,None,None
Dabur India Limited,None,0.006397290000000002,India,Consumer Staples
Ping An Healthcare and Technology Company Limited,None,0.006385950000000002,China,Health Care
Experian plc,None,0.006383700000000002,None,None
Cie Financiere Richemont SA,None,0.006378300000000001,None,None
Koninklijke Ahold Delhaize NV,None,0.006374700000000001,None,None
GDS Holdings Ltd. Sponsored ADR Class A,None,0.00636813,China,Information Technology
Kingsoft Corp. Ltd.,None,0.00636534,China,Information Technology
DiGi.Com Bhd,None,0.006312510000000001,Malaysia,Communication Services
Polski Koncern Naftowy ORLEN S.A.,None,0.00630585,Poland,Energy
JBS S.A.,None,0.006299820000000001,Brazil,Consumer Staples
JG Summit Holdings Inc.,None,0.0062991900000000005,Philippines,Industrials
NTT DOCOMO Inc.,None,0.006289200000000001,None,None
Bajaj Auto Limited.,None,0.00626454,India,Consumer Discretionary
Workday Inc. Class A,None,0.006244200000000001,None,None
Kone Oyj Class B,None,0.0062406,None,None
Perrigo Co. plc,None,0.006238800000000001,None,None
Lincoln National Corp.,None,0.006228000000000002,None,None
Mizuho Financial Group Inc.,None,0.0061749000000000005,None,None
COWAY Co. Ltd.,None,0.00616941,South Korea,Consumer Discretionary
Huntington Ingalls Industries Inc.,None,0.006111,None,None
SMC Corp./Japan,None,0.006109199999999999,None,None
Canadian Imperial Bank of Commerce,None,0.006093000000000001,None,None
Lite-On Technology Corp.,None,0.006086250000000001,Taiwan,Information Technology
Sika AG,None,0.006075,None,None
Pentair plc,None,0.006074099999999999,None,None
Interpublic Group of Cos. Inc.,None,0.0060651,None,None
Molson Coors Beverage Co. Class B,None,0.006062400000000001,None,None
Anglo American plc,None,0.0060399,None,None
Clicks Group Limited,None,0.00602937,South Africa,Consumer Staples
Regency Centers Corp.,None,0.0060201000000000005,None,None
Westrock Co.,None,0.0060075,None,None
Empresas Copec S.A.,None,0.00598887,Chile,Energy
Franco-Nevada Corp.,None,0.005977800000000002,None,None
PTT Global Chemical Plc(Alien Mkt),None,0.005956650000000001,Thailand,Materials
JSW Steel Limited,None,0.005951789999999999,India,Materials
Korea Zinc Co. Ltd.,None,0.0059495400000000006,None,None
Wynn Resorts Ltd.,None,0.005947200000000001,None,None
China Vanke Co. Ltd Class H,None,0.005947200000000001,China,Real Estate
UPL Limited,None,0.005941530000000001,India,Materials
China Merchants Bank Co. Ltd. Class A,None,0.00591264,China,Financials
Samsung Life Insurance Co. Ltd.,None,0.0059103,None,None
Klabin SA Ctf de Deposito de Acoes Cons of 1 Sh + 4 Pfd Shs,None,0.005910120000000001,Brazil,Materials
ITOCHU Corp.,None,0.005900399999999999,None,None
Bharat Petroleum Corporation Limited,None,0.005899410000000001,India,Energy
IHH Healthcare Bhd.,None,0.005893290000000001,Malaysia,Health Care
Bajaj Finserv Limited,None,0.0058797,India,Financials
Astellas Pharma Inc.,None,0.0058347,None,None
PETRONAS Chemicals Group Bhd.,None,0.005824259999999999,Malaysia,Materials
CF Industries Holdings Inc.,None,0.005783400000000001,None,None
Chugai Pharmaceutical Co. Ltd.,None,0.005778900000000001,None,None
Alimentation Couche-Tard Inc. Class B,None,0.0057618,None,None
Nippon Telegraph & Telephone Corp.,None,0.005760000000000001,None,None
CRH plc,None,0.0057573,None,None
Want Want China Holdings Limited,None,0.00575523,China,Consumer Staples
Live Nation Entertainment Inc.,None,0.0057483,None,None
Innovent Biologics Inc.,None,0.00574488,China,Health Care
Intesa Sanpaolo SPA (Registered),None,0.0056871,None,None
Ayala Corp.,None,0.00568683,Philippines,Industrials
Macquarie Group Ltd.,None,0.0056781,None,None
Petronas Gas Bhd.,None,0.00566901,Malaysia,Utilities
Godrej Consumer Products Limited,None,0.005659290000000001,India,Consumer Staples
Bangkok Dusit Medical Services Public Co. Ltd.(Alien Mkt),None,0.00565596,Thailand,Health Care
HANWHA SOLUTIONS CORPORATION,None,0.005653980000000002,South Korea,Materials
United Airlines Holdings Inc.,None,0.0056538,None,None
Advantech Co. Ltd.,None,0.00564597,Taiwan,Information Technology
Hyundai Motor Co Ltd Pfd. Shs 2,None,0.005633820000000001,South Korea,Consumer Discretionary
Autohome Inc. Sponsored ADR Class A,None,0.00563238,China,Communication Services
WuXi AppTec Co. Ltd. Class H,None,0.00562167,China,Health Care
Alcon Inc.,None,0.005591700000000001,None,None
Kasikornbank Public Co. Ltd.(Alien Mkt),None,0.0055902600000000005,Thailand,Financials
Aurobindo Pharma Ltd,None,0.00558594,India,Health Care
Carnival Corp.,None,0.0055809000000000015,None,None
Industria de Diseno Textil SA,None,0.005567399999999999,None,None
Intouch Holdings Public Company Limited NVDR,None,0.00555453,Thailand,Communication Services
Tesco plc,None,0.0055539000000000005,None,None
Hitachi Ltd.,None,0.0055521,None,None
Diamondback Energy Inc.,None,0.005551200000000001,None,None
Aldar Properties - P J S C,None,0.00554661,UAE,Real Estate
Kuala Lumpur Kepong Bhd.,None,0.005545530000000001,Malaysia,Consumer Staples
Shree Cement Limited,None,0.00553995,India,Materials
IPG Photonics Corp.,None,0.0055287,None,None
ING Groep NV,None,0.005526900000000001,None,None
Woori Financial Group Inc.,None,0.00550782,None,None
Sun Art Retail Group Limited,None,0.005494680000000002,China,Consumer Staples
Telefonica Brasil SA Pfd,None,0.00548991,Brazil,Communication Services
Hindalco Industries Limited,None,0.0054814500000000006,India,Materials
Tokio Marine Holdings Inc.,None,0.0054747,None,None
Yanbu National Petrochemical Co.,None,0.00547461,Saudi Arabia,Materials
Assurant Inc.,None,0.0054486,None,None
Discovery Communications Inc. Class C,None,0.005446800000000001,None,None
Maxis Bhd.,None,0.00544518,Malaysia,Communication Services
Fast Retailing Co. Ltd.,None,0.005440500000000001,None,None
DSV Panalpina A/S,None,0.0054387,None,None
Orsted A/S,None,0.005436000000000001,None,None
New China Life Insurance Co. Ltd. Class H,None,0.005419710000000001,China,Financials
Silergy Corp.,None,0.005417370000000001,Taiwan,Information Technology
Investor AB Class B,None,0.005408100000000001,None,None
Saudi British Bank,None,0.0054052200000000005,Saudi Arabia,Financials
FOX CORP CLASS B,FOX,0.005399999999999999,United States,Communication
BDO Unibank Inc.,None,0.00537831,Philippines,Financials
Nokia Oyj,None,0.005370300000000001,None,None
Gerdau SA Pfd,None,0.0053667,Brazil,Materials
Jiangsu Hengrui Medicine Co. Ltd. Class A,None,0.00536598,China,Health Care
Rio Tinto Ltd.,None,0.0053595000000000005,None,None
Waste Connections Inc.,None,0.005355,None,None
Transurban Group,None,0.0053487,None,None
Shin Kong Financial Holding Co. Ltd.,None,0.00531729,Taiwan,Financials
Newell Brands Inc.,None,0.005312699999999999,None,None
Synnex Technology International Corp.,None,0.00530469,Taiwan,Information Technology
NTPC Limited,None,0.005286780000000001,India,Utilities
Koninklijke DSM NV,None,0.0052731,None,None
Volkswagen AG Preference Shares,None,0.005262300000000001,None,None
Absa Group Limited,None,0.00523737,South Africa,Financials
China Jinmao Holdings Group Limited,None,0.00519948,China,Real Estate
Volvo AB Class B,None,0.005186700000000001,None,None
Manulife Financial Corp.,None,0.005181300000000001,None,None
Atlas Copco AB Class A,None,0.0051759,None,None
Credit Suisse Group AG,None,0.0051642,None,None
DBS Group Holdings Ltd.,None,0.005157900000000001,None,None
Sime Darby Plantation Bhd.,None,0.00515772,Malaysia,Consumer Staples
Saudi Electricity Co.,None,0.0051392700000000005,Saudi Arabia,Utilities
Fujitsu Ltd.,None,0.005130000000000001,None,None
Sociedad Quimica y Minera de Chile SA Pfd Series B,None,0.005120189999999999,Chile,Materials
Asia Cement Corporation,None,0.005107319999999999,Taiwan,Materials
Vestas Wind Systems A/S,None,0.005105700000000001,None,None
E.On Se,None,0.0051012,None,None
Companhia de Saneamento Basico do Estado de Sao Paulo SABESP,None,0.005099850000000001,Brazil,Utilities
Southern Copper Corporation,None,0.00509346,Peru,Materials
Okta Inc.,None,0.0050895,None,None
Franklin Resources Inc.,None,0.005081400000000001,None,None
Netmarble Corp.,None,0.00506007,None,None
Mitsubishi Electric Corp.,None,0.0050553,None,None
Zijin Mining Group Co. Ltd. Class H,None,0.0050551200000000015,China,Materials
Savola Group,None,0.0050544000000000006,Saudi Arabia,Consumer Staples
Au Optronics Corp.,None,0.005051610000000001,Taiwan,Information Technology
Tata Motors Limited,None,0.005044680000000001,India,Consumer Discretionary
Palo Alto Networks Inc.,None,0.0050391,None,None
Lupin Limited,None,0.00502875,India,Health Care
BB Seguridade Participacoes SA,None,0.005028210000000001,Brazil,Financials
Nordea Bank Abp,None,0.005022899999999999,None,None
Robert Half International Inc.,None,0.005022,None,None
Howmet Aerospace Inc.,None,0.005019300000000001,None,None
Apache Corp.,None,0.0049923,None,None
China Resources Gas Group Limited,None,0.0049922099999999995,China,Utilities
Shanghai Commercial & Savings Bank Ltd.,None,0.0049889700000000006,Taiwan,Financials
Compass Group plc,None,0.0049887,None,None
Glencore plc,None,0.004976099999999999,None,None
Terumo Corp.,None,0.004960800000000001,None,None
Grupo Bimbo SAB de CV Class A,None,0.004959000000000001,Mexico,Consumer Staples
Old Mutual Ltd.,None,0.004946400000000001,South Africa,Financials
Hermes International,None,0.0049374,None,None
Softbank Corp.,None,0.004925700000000001,None,None
Equatorial Energia S.A.,None,0.004924260000000001,Brazil,Utilities
Win Semiconductors Corp.,None,0.0049176,Taiwan,Information Technology
Formosa Petrochemical Corp,None,0.004916160000000001,Taiwan,Energy
Lloyds Banking Group plc,None,0.0049014,None,None
News Corp. Class A,None,0.004900500000000001,None,None
Sinopharm Group Co. Ltd. Class H,None,0.004895910000000001,China,Health Care
Wheaton Precious Metals Corp.,None,0.0048888000000000004,None,None
WuXi AppTec Co. Ltd. Class A,None,0.00485892,China,Health Care
Polskie Gornictwo Naftowe i Gazownictwo SA,None,0.004850190000000001,None,None
Mitsubishi Corp.,None,0.0048492000000000006,None,None
Shoprite Holdings Limited,None,0.00482364,South Africa,Consumer Staples
Sealed Air Corp.,None,0.004817700000000001,None,None
China Communications Construction Co. Ltd. Class H,None,0.004813020000000001,China,Industrials
Haitong Securities Co. Ltd. Class H,None,0.00480483,China,Financials
Mitsui & Co. Ltd.,None,0.0048015,None,None
Marvell Technology Group Ltd.,None,0.0048015,None,None
LafargeHolcim Ltd.,None,0.0047943000000000005,None,None
Dassault Systemes SE,None,0.004790700000000001,None,None
Dialog Group Bhd.,None,0.00479016,Malaysia,Energy
Suncor Energy Inc.,None,0.0047853,None,None
Saudi Arabian Fertilizer Co.,None,0.00477918,Saudi Arabia,Materials
Hong Leong Bank Bhd.,None,0.0047718000000000005,Malaysia,Financials
Comerica Inc.,None,0.0047619,None,None
Seven & i Holdings Co. Ltd.,None,0.0047574,None,None
Luxshare Precision Industry Co. Ltd. Class A,None,0.0047385000000000005,China,Information Technology
Vornado Realty Trust,None,0.0047367,None,None
PT Charoen Pokphand Indonesia Tbk,None,0.004726890000000001,Indonesia,Consumer Staples
Aspen Pharmacare Holdings Limited,None,0.004699080000000001,South Africa,Health Care
Cencosud S.A.,None,0.00469881,Chile,Consumer Staples
Emaar Properties (P.J.S.C),None,0.0046932300000000005,UAE,Real Estate
Grasim Industries Ltd,None,0.004681080000000001,India,Materials
Federal Realty Investment Trust,None,0.0046809,None,None
Surgutneftegas PJSC Pfd,None,0.004676670000000001,Russia,Energy
SWISS RE AG,None,0.0046566,None,None
Wistron Corporation,None,0.0046498500000000005,Taiwan,Information Technology
Heineken NV,None,0.004635,None,None
Anglo American Platinum Limited,None,0.00463356,South Africa,Materials
Grupo Aeroportuario del Pacifico SAB de CV Class B,None,0.0046320300000000005,Mexico,Industrials
Barclays plc,None,0.0046197,None,None
Remgro Limited,None,0.00460584,South Africa,Financials
Brilliance China Automotive Holdings Limited,None,0.0045963900000000005,China,Consumer Discretionary
Zions Bancorp NA,None,0.004582800000000001,None,None
ORION CORP.,None,0.0045797400000000005,South Korea,Consumer Staples
Oriental Land Co. Ltd./Japan,None,0.0045684,None,None
Empresas CMPC S.A.,None,0.00456768,Chile,Materials
Home Product Center Public Co. Ltd. NVDR,None,0.004557510000000001,Thailand,Consumer Discretionary
Coloplast A/S Class B,None,0.0045531,None,None
Constellation Software Inc./Canada,None,0.004526100000000001,None,None
Lotte Chemical Corp.,None,0.00452583,None,None
LG Display Co. Ltd,None,0.0045225000000000005,South Korea,Information Technology
Orange SA,None,0.0045126,None,None
Discovery Limited,None,0.0044899200000000005,South Africa,Financials
Almarai Co. Ltd.,None,0.00447975,Saudi Arabia,Consumer Staples
Leggett & Platt Inc.,None,0.0044793,None,None
Compal Electronics Inc.,None,0.00447786,Taiwan,Information Technology
Sun Life Financial Inc.,None,0.004477500000000001,None,None
Oversea-Chinese Banking Corp. Ltd.,None,0.0044757,None,None
Eni SPA,None,0.0044703,None,None
ZTE Corporation Class H,None,0.00446805,China,Information Technology
SK Telecom Co. Ltd. Sponsored ADR,None,0.0044649,South Korea,Communication Services
Surgutneftegas PJSC Sponsored ADR,None,0.00444249,Russia,Energy
Falabella S.A.,None,0.004441500000000001,Chile,Consumer Discretionary
RingCentral Inc. Class A,None,0.0044388000000000006,None,None
Guangzhou Automobile Group Co. Ltd. Class H,None,0.004409910000000001,China,Consumer Discretionary
Match Group Inc.,None,0.004407300000000001,None,None
Central Japan Railway Co.,None,0.004404600000000001,None,None
Hartalega Holdings Bhd.,None,0.00440307,Malaysia,Health Care
Siam Commercial Bank Public Company Limited(Alien Mkt),None,0.004398480000000001,Thailand,Financials
People's Insurance Co. (Group) of China Ltd. Class H,None,0.00439254,China,Financials
Atlassian Corp. plc Class A,None,0.0043848,None,None
KOREA SHIPBUILDING & OFFSHORE ENGINEERING CO.LTD.,None,0.004380030000000001,South Korea,Industrials
Goodman Group,None,0.004377600000000001,None,None
Foxconn Technology Co. Ltd.,None,0.004370580000000001,Taiwan,Information Technology
PT United Tractors Tbk,None,0.004368060000000001,Indonesia,Energy
Nielsen Holdings plc,None,0.0043632,None,None
PT Bank Negara Indonesia (Persero) Tbk Class B,None,0.0043571700000000005,Indonesia,Financials
Grupo Televisa S.A.B.,None,0.004355100000000001,Mexico,Communication Services
A O Smith Corp.,None,0.0043416,None,None
Chemical Works of Gedeon Richter Plc,None,0.00433926,Hungary,Health Care
Amadeus IT Group SA,None,0.0043362,None,None
Beijing Enterprises Water Group Limited,None,0.00432009,China,Utilities
CCR S.A.,None,0.004318290000000001,Brazil,Industrials
Marico Limited,None,0.00430776,India,Consumer Staples
M3 Inc.,None,0.004295700000000001,None,None
BioMarin Pharmaceutical Inc.,None,0.004293000000000001,None,None
Ferrari NV,None,0.0042903,None,None
China Resources Cement Holdings Limited,None,0.004283370000000001,China,Materials
Rwe AG,None,0.004269600000000001,None,None
Wolters Kluwer NV,None,0.004266,None,None
China Everbright Limited,None,0.00426465,China,Financials
Hanesbrands Inc.,None,0.0042633,None,None
Momo Inc Sponsored ADR Class A,None,0.00425439,China,Communication Services
Zhongsheng Group Holdings Ltd.,None,0.0042436800000000005,China,Consumer Discretionary
Eisai Co. Ltd.,None,0.0042372,None,None
China Everbright International Limited,None,0.0042368399999999995,China,Industrials
Vivendi SA,None,0.004221000000000001,None,None
BAE Systems plc,None,0.0042201,None,None
Shiseido Co. Ltd.,None,0.0042183,None,None
Banco Santander-Chile,None,0.00421713,Chile,Financials
East Japan Railway Co.,None,0.004209300000000001,None,None
Legrand SA,None,0.0041967,None,None
International Container Terminal Services Inc.,None,0.00419427,Philippines,Industrials
Britannia Industries Ltd,None,0.0041706,India,Consumer Staples
MIRAE ASSET DAEWOO CO. LTD.,None,0.00416367,South Korea,Financials
Oil & Natural Gas Corp. Ltd.,None,0.0041571,India,Energy
Banco Bilbao Vizcaya Argentaria SA,None,0.0041508000000000005,None,None
Contemporary Amperex Technology Co. Ltd. Class A,None,0.00414414,China,Industrials
Growthpoint Properties Limited,None,0.00413262,South Africa,Real Estate
Canadian Natural Resources Ltd.,None,0.0041283000000000005,None,None
B2W Companhia Digital,None,0.0041280299999999995,Brazil,Consumer Discretionary
Noble Energy Inc.,None,0.004126500000000001,None,None
KunLun Energy Co. Ltd.,None,0.004122,China,Utilities
Kimberly-Clark de Mexico SAB de CV Class A,None,0.00411795,Mexico,Consumer Staples
Far Eastern New Century Corporation,None,0.004113810000000001,Taiwan,Industrials
Fresenius SE & Co. KGaA,None,0.0041067000000000005,None,None
China Taiping Insurance Holdings Co. Ltd.,None,0.00410634,China,Financials
Japan Tobacco Inc.,None,0.0040959,None,None
Cheng Shin Rubber Ind. Co. Ltd.,None,0.00409518,Taiwan,Consumer Discretionary
Seattle Genetics Inc.,None,0.004093200000000001,None,None
Telefonica SA,None,0.0040752,None,None
Genmab A/S,None,0.0040707,None,None
BANK POLSKA KASA OPIEKI SA,None,0.004065210000000001,Poland,Financials
Capgemini SE,None,0.0040608,None,None
Adani Ports & Special Economic Zone Ltd.,None,0.0040590900000000004,India,Industrials
Kimco Realty Corp.,None,0.0040446,None,None
Bayerische Motoren Werke AG,None,0.004039200000000001,None,None
Huatai Securities Co. Ltd. Class H,None,0.00403659,China,Financials
Mohawk Industries Inc.,None,0.0040347000000000004,None,None
DXC Technology Co.,None,0.0040338,None,None
Sandvik AB,None,0.004032000000000001,None,None
Severstal PAO,None,0.00403173,Russia,Materials
Ferguson plc,None,0.0040284000000000006,None,None
Essity AB Class B,None,0.0040284000000000006,None,None
Mosaic Co.,None,0.004027500000000001,None,None
Kangwon Land Inc.,None,0.0040239,None,None
Assa Abloy AB Class B,None,0.004015800000000001,None,None
American Airlines Group Inc.,None,0.004013100000000001,None,None
Arca Continental SAB de CV,None,0.00401238,Mexico,Consumer Staples
Newcrest Mining Ltd.,None,0.004005900000000001,None,None
China Resources Power Holdings Co. Ltd.,None,0.003985290000000001,China,Utilities
Banco BTG Pactual S.A. Units Cons of 1 Sh + 2 Pfd Shs -A-,None,0.00398349,Brazil,Financials
Kerry Group plc Class A,None,0.0039825,None,None
Geberit AG,None,0.003965400000000001,None,None
Universal Robina Corp.,None,0.0039641400000000005,Philippines,Consumer Staples
UniCredit SPA,None,0.0039618000000000006,None,None
Engie SA,None,0.003960000000000001,None,None
Daelim Industrial Co. Ltd,None,0.00395955,South Korea,Industrials
Fosun International Limited,None,0.00395874,China,Industrials
China International Capital Corp. Ltd. Class H,None,0.00394605,China,Financials
Fortescue Metals Group Ltd.,None,0.0039402000000000005,None,None
People's United Financial Inc.,None,0.003932100000000001,None,None
Dino Polska S.A.,None,0.003929130000000001,Poland,Consumer Staples
Ecopetrol SA,None,0.003914730000000001,Colombia,Energy
Vedanta Limited,None,0.003911670000000001,India,Materials
HLB Co. Ltd.,None,0.0038871900000000004,South Korea,Consumer Discretionary
Neste Oyj,None,0.0038817000000000005,None,None
Innolux Corp.,None,0.0038804400000000006,Taiwan,Information Technology
Agnico Eagle Mines Ltd.,None,0.0038763,None,None
Hypera S.A.,None,0.00386136,Brazil,Health Care
iQIYI Inc. Sponsored ADR Class A,None,0.0038542500000000005,China,Communication Services
Inter RAO UES PJSC,None,0.0038500199999999996,Russia,Utilities
Grupo Aeroportuario del Sureste SA de CV Class B,None,0.0038424600000000007,Mexico,Industrials
Apartment Investment and Management Co.,None,0.0038304,None,None
Fortis Inc./Canada,None,0.0038205000000000005,None,None
Great Wall Motor Co. Ltd. Class H,None,0.0038189700000000005,China,Consumer Discretionary
United Overseas Bank Ltd.,None,0.0038142000000000002,None,None
Assicurazioni Generali SPA,None,0.0038124000000000005,None,None
Nutrien Ltd.,None,0.003804300000000001,None,None
Marathon Oil Corp.,None,0.0037944000000000003,None,None
Foshan Haitian Flavouring & Food Co. Ltd. Class A,None,0.0037875600000000006,China,Consumer Staples
PT Kalbe Farma Tbk,None,0.00378387,Indonesia,Health Care
Olympus Corp.,None,0.0037827000000000004,None,None
Multichoice Group Ltd,None,0.0037757700000000008,South Africa,Communication Services
GlobalWafers Co. Ltd.,None,0.0037467,Taiwan,Information Technology
L Brands Inc.,None,0.0037458,None,None
Industrias Penoles SAB de CV,None,0.0037452600000000003,Mexico,Materials
Petrobras Distribuidora SA,None,0.00374463,Brazil,Consumer Discretionary
Novolipetsk Steel Sponsored GDR RegS,None,0.003742290000000001,Russia,Materials
National Oilwell Varco Inc.,None,0.003742200000000001,None,None
Samsung Securities Co. Ltd.,None,0.00373518,None,None
Bilibili Inc. Sponsored ADR Class Z,None,0.00373212,China,Communication Services
Alibaba Pictures Group Limited,None,0.0037245599999999996,China,Communication Services
Deutsche Bank AG,None,0.0037197000000000003,None,None
CGN Power Co. Ltd. Class H,None,0.00371961,China,Utilities
Fresenius Medical Care AG & Co. KGaA,None,0.0037170000000000007,None,None
Muyuan Foods Co. Ltd. Class A,None,0.0037129500000000005,China,Consumer Staples
Quanta Services Inc.,None,0.00369,None,None
SINA Corp.,None,0.00367227,China,Communication Services
CIFI Holdings (Group) Co. Ltd.,None,0.0036704700000000003,China,Real Estate
Yuhan Corporation,None,0.0036660600000000005,South Korea,Health Care
Akzo Nobel NV,None,0.003649500000000001,None,None
Axiata Group Bhd.,None,0.0036440099999999996,Malaysia,Communication Services
SBI Life Insurance Co. Ltd.,None,0.0036436500000000004,India,Financials
Jiangxi Copper Company Limited Class H,None,0.00364356,China,Materials
Komatsu Ltd.,None,0.0036387000000000004,None,None
China Yangtze Power Co. Ltd. Class A,None,0.0036359099999999996,China,Utilities
Cie de Saint-Gobain,None,0.003628800000000001,None,None
PT Indofood Sukses Makmur Tbk,None,0.0036215099999999997,Indonesia,Consumer Staples
FLIR Systems Inc.,None,0.0036198000000000003,None,None
Sampo Oyj Class A,None,0.0036126000000000005,None,None
Flutter Entertainment plc,None,0.003610800000000001,None,None
Coal India Ltd.,None,0.0036105300000000002,India,Energy
Cie Generale des Etablissements Michelin SCA,None,0.0035964000000000005,None,None
Bidvest Group Limited,None,0.0035907300000000003,South Africa,Industrials
Cyfrowy Polsat SA,None,0.0035834400000000002,None,None
Compania de Minas Buenaventura SAA Sponsored ADR,None,0.00358299,Peru,Materials
Zai Lab Ltd. Sponsored ADR,None,0.0035816400000000005,China,Health Care
Reinet Investments S.C.A.,None,0.0035778600000000004,South Africa,Financials
Bangkok Dusit Medical Services Public Co. Ltd. NVDR,None,0.00357435,Thailand,Health Care
Deutsche Wohnen SE,None,0.003567600000000001,None,None
Panasonic Corp.,None,0.0035568,None,None
Aboitiz Equity Ventures Inc.,None,0.00355428,Philippines,Industrials
HollyFrontier Corp.,None,0.0035514000000000006,None,None
Henkel AG & Co. KGaA Preference Shares,None,0.0035424000000000007,None,None
Smith & Nephew plc,None,0.0035334000000000003,None,None
CK Hutchison Holdings Ltd.,None,0.003525300000000001,None,None
HYUNDAI GLOVIS Co. Ltd.,None,0.003523320000000001,South Korea,Industrials
Devon Energy Corp.,None,0.0035208000000000006,None,None
Nedbank Group Limited,None,0.0035156700000000003,South Africa,Financials
Otsuka Holdings Co. Ltd.,None,0.0035145000000000003,None,None
Shimano Inc.,None,0.0035082,None,None
S-Oil Corporation,None,0.0035077500000000005,South Korea,Energy
China Railway Group Limited Class H,None,0.0035032500000000007,China,Industrials
Capitec Bank Holdings Limited,None,0.0035012700000000003,South Africa,Financials
Sun Hung Kai Properties Ltd.,None,0.0035009999999999998,None,None
Unicharm Corp.,None,0.0034965,None,None
ALROSA PJSC,None,0.0034948800000000006,Russia,Materials
TransUnion,None,0.0034947000000000008,None,None
Divi's Laboratories Limited,None,0.003490290000000001,India,Health Care
Koc Holding A.S.,None,0.0034826400000000004,Turkey,Industrials
